"","ID","time","lon","lat","tagtype","sex","age","height_above_wgs84","fix","point_state"
"201","AL-2021-08","2021-06-26 16:00:00",-72.9001617,46.4713326,"4g- hybrid","m","After Second Year",120,"3D","Point state: Stationary"
"202","AL-2021-08","2021-07-02 16:00:00",-72.9001312,46.4715652,"4g- hybrid","m","After Second Year",30,"3D","Point state: Stationary"
"203","AL-2021-08","2021-07-14 16:00:00",-72.9001617,46.4711304,"4g- hybrid","m","After Second Year",136,"3D","Point state: Stationary"
"204","AL-2021-08","2021-07-20 16:00:00",-72.9004135,46.4712563,"4g- hybrid","m","After Second Year",124,"3D","Point state: Stationary"
"205","AL-2021-08","2021-07-26 16:00:00",-72.9001312,46.4827766,"4g- hybrid","m","After Second Year",30,"2D","Point state: Stationary"
"206","AL-2021-08","2021-08-01 16:00:00",-72.9001312,46.4821129,"4g- hybrid","m","After Second Year",144,"3D","Point state: Stationary"
"207","AL-2021-09","2021-02-12 16:59:44",-87.1865692,32.1104507,"4g- hybrid","m","After Second Year",24,"3D","Point state: Stationary"
"208","AL-2021-09","2021-02-15 17:01:52",-87.1866531,32.1104507,"4g- hybrid","m","After Second Year",25,"3D","Point state: Stationary"
"209","AL-2021-09","2021-02-17 05:00:48",-87.1876221,32.110424,"4g- hybrid","m","After Second Year",34,"3D","Point state: Stationary"
"210","AL-2021-09","2021-02-18 16:59:44",-87.1865463,32.1098633,"4g- hybrid","m","After Second Year",59,"3D","Point state: Stationary"
"211","AL-2021-09","2021-02-20 04:58:40",-87.1877747,32.110527,"4g- hybrid","m","After Second Year",-9,"3D","Point state: Stationary"
"212","AL-2021-09","2021-02-21 17:01:52",-87.1866531,32.1100655,"4g- hybrid","m","After Second Year",23,"3D","Point state: Stationary"
"213","AL-2021-09","2021-02-23 05:00:48",-87.1880798,32.110527,"4g- hybrid","m","After Second Year",7,"3D","Point state: Stationary"
"214","AL-2021-09","2021-02-24 16:59:44",-87.1868515,32.1097603,"4g- hybrid","m","After Second Year",62,"3D","Point state: Stationary"
"215","AL-2021-09","2021-02-26 04:58:40",-87.1869583,32.1095314,"4g- hybrid","m","After Second Year",30,"3D","Point state: Stationary"
"216","AL-2021-09","2021-02-27 17:01:52",-87.1694183,32.3422089,"4g- hybrid","m","After Second Year",58,"3D","Point state: Migratory (spring)"
"217","AL-2021-09","2021-03-01 05:00:48",-85.5740814,34.649971,"4g- hybrid","m","After Second Year",683,"3D","Point state: Migratory (spring)"
"218","AL-2021-09","2021-03-02 16:59:44",-85.5421829,34.6837616,"4g- hybrid","m","After Second Year",268,"3D","Point state: Migratory (spring)"
"219","AL-2021-09","2021-03-04 04:58:40",-85.5428467,34.6838646,"4g- hybrid","m","After Second Year",268,"3D","Point state: Migratory (spring)"
"220","AL-2021-09","2021-03-05 17:01:52",-85.5424118,34.6834297,"4g- hybrid","m","After Second Year",241,"3D","Point state: Migratory (spring)"
"221","AL-2021-09","2021-03-07 05:00:48",-85.5423126,34.6833267,"4g- hybrid","m","After Second Year",250,"3D","Point state: Migratory (spring)"
"222","AL-2021-09","2021-03-08 16:59:44",-85.5422821,34.6835594,"4g- hybrid","m","After Second Year",245,"3D","Point state: Migratory (spring)"
"223","AL-2021-09","2021-03-10 04:58:40",-85.5423584,34.6833267,"4g- hybrid","m","After Second Year",265,"3D","Point state: Migratory (spring)"
"224","AL-2021-09","2021-03-11 17:01:52",-85.5424881,34.6833801,"4g- hybrid","m","After Second Year",262,"3D","Point state: Migratory (spring)"
"225","AL-2021-09","2021-03-13 05:00:48",-85.5424347,34.6833038,"4g- hybrid","m","After Second Year",262,"3D","Point state: Migratory (spring)"
"226","AL-2021-09","2021-03-14 16:00:00",-85.5430527,34.683609,"4g- hybrid","m","After Second Year",258,"3D","Point state: Migratory (spring)"
"227","AL-2021-09","2021-03-16 03:58:56",-85.543129,34.683609,"4g- hybrid","m","After Second Year",250,"3D","Point state: Migratory (spring)"
"228","AL-2021-09","2021-03-17 16:02:08",-85.5430527,34.683712,"4g- hybrid","m","After Second Year",257,"3D","Point state: Migratory (spring)"
"229","AL-2021-09","2021-03-19 04:01:04",-85.5468445,34.6833534,"4g- hybrid","m","After Second Year",270,"3D","Point state: Migratory (spring)"
"230","AL-2021-09","2021-03-20 16:00:00",-85.5419998,34.6840439,"4g- hybrid","m","After Second Year",261,"3D","Point state: Migratory (spring)"
"231","AL-2021-09","2021-03-22 03:58:56",-85.5414124,34.6841736,"4g- hybrid","m","After Second Year",226,"3D","Point state: Migratory (spring)"
"232","AL-2021-09","2021-03-23 16:02:08",-82.9168243,38.0955505,"4g- hybrid","m","After Second Year",83,"3D","Point state: Migratory (spring)"
"233","AL-2021-09","2021-03-25 04:01:04",-82.9167709,38.0946312,"4g- hybrid","m","After Second Year",333,"3D","Point state: Migratory (spring)"
"234","AL-2021-09","2021-03-26 16:00:00",-82.9167252,38.0955772,"4g- hybrid","m","After Second Year",332,"3D","Point state: Migratory (spring)"
"235","AL-2021-09","2021-03-28 03:58:56",-82.9168777,38.0954514,"4g- hybrid","m","After Second Year",319,"3D","Point state: Migratory (spring)"
"236","AL-2021-09","2021-03-29 16:02:08",-82.9168777,38.0954514,"4g- hybrid","m","After Second Year",317,"3D","Point state: Migratory (spring)"
"237","AL-2021-09","2021-03-31 04:01:04",-79.8274918,40.0505714,"4g- hybrid","m","After Second Year",1926,"3D","Point state: Migratory (spring)"
"238","AL-2021-09","2021-04-01 16:00:00",-72.8693085,42.8334732,"4g- hybrid","m","After Second Year",489,"3D","Point state: Migratory (spring)"
"239","AL-2021-09","2021-04-03 03:58:56",-70.4282761,43.6215935,"4g- hybrid","m","After Second Year",18,"3D","Point state: Migratory (spring)"
"240","AL-2021-09","2021-04-04 16:02:08",-69.4957199,43.9464302,"4g- hybrid","m","After Second Year",2,"3D","Point state: Migratory (spring)"
"241","AL-2021-09","2021-04-06 04:01:04",-69.492981,43.9424133,"4g- hybrid","m","After Second Year",39,"3D","Point state: Migratory (spring)"
"242","AL-2021-09","2021-04-07 16:00:00",-68.7340393,44.4010124,"4g- hybrid","m","After Second Year",0,"3D","Point state: Migratory (spring)"
"243","AL-2021-09","2021-04-09 03:58:56",-68.3089294,44.8714867,"4g- hybrid","m","After Second Year",345,"3D","Point state: Migratory (spring)"
"244","AL-2021-09","2021-04-10 16:02:08",-67.4255524,45.5442543,"4g- hybrid","m","After Second Year",142,"3D","Point state: Migratory (spring)"
"245","AL-2021-09","2021-04-12 04:01:04",-67.4245987,45.5447693,"4g- hybrid","m","After Second Year",134,"3D","Point state: Migratory (spring)"
"246","AL-2021-09","2021-04-13 16:00:00",-67.4231186,45.5487633,"4g- hybrid","m","After Second Year",107,"3D","Point state: Migratory (spring)"
"247","AL-2021-09","2021-04-15 03:58:56",-67.4224548,45.5488396,"4g- hybrid","m","After Second Year",117,"3D","Point state: Migratory (spring)"
"248","AL-2021-09","2021-04-16 16:02:08",-67.4234467,45.548069,"4g- hybrid","m","After Second Year",124,"3D","Point state: Migratory (spring)"
"249","AL-2021-09","2021-04-18 04:01:04",-67.4236832,45.5478897,"4g- hybrid","m","After Second Year",131,"3D","Point state: Migratory (spring)"
"250","AL-2021-09","2021-04-19 16:00:00",-67.4230652,45.5485039,"4g- hybrid","m","After Second Year",135,"3D","Point state: Migratory (spring)"
"251","AL-2021-09","2021-04-21 03:58:56",-67.4236069,45.5481224,"4g- hybrid","m","After Second Year",55,"3D","Point state: Migratory (spring)"
"252","AL-2021-09","2021-04-22 16:02:08",-67.4241638,45.5486336,"4g- hybrid","m","After Second Year",27,"2D","Point state: Migratory (spring)"
"253","AL-2021-09","2021-04-24 04:01:04",-67.4236832,45.5485573,"4g- hybrid","m","After Second Year",72,"3D","Point state: Migratory (spring)"
"254","AL-2021-09","2021-04-25 16:00:00",-67.4232483,45.5484276,"4g- hybrid","m","After Second Year",135,"3D","Point state: Migratory (spring)"
"255","AL-2021-09","2021-04-27 03:58:56",-67.4234009,45.5483513,"4g- hybrid","m","After Second Year",129,"3D","Point state: Migratory (spring)"
"256","AL-2021-09","2021-04-28 16:02:08",-67.4231949,45.5484047,"4g- hybrid","m","After Second Year",130,"3D","Point state: Migratory (spring)"
"257","AL-2021-09","2021-04-30 04:01:04",-67.4234467,45.548481,"4g- hybrid","m","After Second Year",89,"3D","Point state: Migratory (spring)"
"258","AL-2021-09","2021-05-01 16:00:00",-67.4225311,45.5513229,"4g- hybrid","m","After Second Year",27,"2D","Point state: Migratory (spring)"
"259","AL-2021-09","2021-05-03 03:58:56",-67.4234238,45.5482483,"4g- hybrid","m","After Second Year",146,"3D","Point state: Migratory (spring)"
"260","AL-2021-09","2021-05-04 16:02:08",-67.4217834,45.5493507,"4g- hybrid","m","After Second Year",122,"3D","Point state: Migratory (spring)"
"261","AL-2021-09","2021-05-06 04:01:04",-66.4164963,47.4948235,"4g- hybrid","m","After Second Year",575,"3D","Point state: Migratory (spring)"
"262","AL-2021-09","2021-05-09 03:58:56",-66.0525208,47.4829941,"4g- hybrid","m","After Second Year",270,"3D","Point state: Stationary"
"263","AL-2021-09","2021-05-10 16:02:08",-66.0550766,47.4834061,"4g- hybrid","m","After Second Year",351,"3D","Point state: Stationary"
"264","AL-2021-09","2021-05-12 04:01:04",-66.1104507,47.4861679,"4g- hybrid","m","After Second Year",23,"3D","Point state: Stationary"
"265","AL-2021-09","2021-05-13 16:00:00",-66.1607819,47.4738312,"4g- hybrid","m","After Second Year",351,"3D","Point state: Stationary"
"266","AL-2021-09","2021-05-15 03:58:56",-66.160675,47.4735985,"4g- hybrid","m","After Second Year",328,"3D","Point state: Stationary"
"267","AL-2021-09","2021-05-16 16:02:08",-66.160553,47.4736252,"4g- hybrid","m","After Second Year",346,"3D","Point state: Stationary"
"268","AL-2021-09","2021-05-18 04:01:04",-66.1606293,47.4737282,"4g- hybrid","m","After Second Year",294,"3D","Point state: Stationary"
"269","AL-2021-09","2021-05-19 16:00:00",-66.1604462,47.4738312,"4g- hybrid","m","After Second Year",345,"3D","Point state: Stationary"
"270","AL-2021-09","2021-05-21 16:00:00",-66.1605759,47.4735985,"4g- hybrid","m","After Second Year",333,"3D","Point state: Stationary"
"271","AL-2021-09","2021-05-27 16:00:00",-66.1712494,47.461235,"4g- hybrid","m","After Second Year",36,"3D","Point state: Stationary"
"272","AL-2021-09","2021-06-02 16:00:00",-66.1643372,47.4755211,"4g- hybrid","m","After Second Year",309,"3D","Point state: Stationary"
"273","AL-2021-09","2021-06-08 16:00:00",-66.1645203,47.4759026,"4g- hybrid","m","After Second Year",317,"3D","Point state: Stationary"
"274","AL-2021-09","2021-06-14 16:00:00",-66.1645432,47.4759293,"4g- hybrid","m","After Second Year",308,"3D","Point state: Stationary"
"275","AL-2021-09","2021-06-20 16:00:00",-66.1645203,47.475956,"4g- hybrid","m","After Second Year",317,"3D","Point state: Stationary"
"276","AL-2021-09","2021-06-26 16:00:00",-66.1645966,47.4760056,"4g- hybrid","m","After Second Year",309,"3D","Point state: Stationary"
"277","AL-2021-09","2021-07-02 16:00:00",-66.1668701,47.4761581,"4g- hybrid","m","After Second Year",23,"2D","Point state: Stationary"
"278","AL-2021-09","2021-07-08 16:00:00",-66.1629333,47.4760056,"4g- hybrid","m","After Second Year",307,"3D","Point state: Stationary"
"279","AL-2021-10","2021-02-10 16:59:44",-87.159256,32.0822411,"5g- hybrid","f","After Second Year",51,"3D","Point state: Stationary"
"280","AL-2021-10","2021-02-15 17:01:52",-87.1650696,32.0678024,"5g- hybrid","f","After Second Year",44,"3D","Point state: Stationary"
"281","AL-2021-10","2021-02-17 05:00:48",-87.1667862,32.0686722,"5g- hybrid","f","After Second Year",40,"3D","Point state: Stationary"
"282","AL-2021-10","2021-02-18 16:59:44",-87.1650696,32.067852,"5g- hybrid","f","After Second Year",40,"3D","Point state: Stationary"
"283","AL-2021-10","2021-02-20 04:58:40",-87.1669922,32.0687485,"5g- hybrid","f","After Second Year",38,"3D","Point state: Stationary"
"284","AL-2021-10","2021-02-21 17:01:52",-87.1649399,32.067749,"5g- hybrid","f","After Second Year",44,"3D","Point state: Stationary"
"285","AL-2021-10","2021-02-23 05:00:48",-87.1671677,32.0689774,"5g- hybrid","f","After Second Year",27,"2D","Point state: Stationary"
"286","AL-2021-10","2021-02-24 16:59:44",-87.164711,32.067955,"5g- hybrid","f","After Second Year",37,"3D","Point state: Stationary"
"287","AL-2021-10","2021-02-26 04:58:40",-87.1668625,32.0689545,"5g- hybrid","f","After Second Year",29,"3D","Point state: Stationary"
"288","AL-2021-10","2021-02-27 17:01:52",-86.1820526,34.3543167,"5g- hybrid","f","After Second Year",300,"3D","Point state: Migratory (spring)"
"289","AL-2021-10","2021-03-01 05:00:48",-86.1808014,34.3515282,"5g- hybrid","f","After Second Year",316,"3D","Point state: Migratory (spring)"
"290","AL-2021-10","2021-03-02 16:59:44",-86.182106,34.3543663,"5g- hybrid","f","After Second Year",308,"3D","Point state: Migratory (spring)"
"291","AL-2021-10","2021-03-04 04:58:40",-86.1822815,34.3533707,"5g- hybrid","f","After Second Year",313,"3D","Point state: Migratory (spring)"
"292","AL-2021-10","2021-03-05 17:01:52",-86.1818771,34.354599,"5g- hybrid","f","After Second Year",305,"3D","Point state: Migratory (spring)"
"293","AL-2021-10","2021-03-07 05:00:48",-86.1819229,34.354496,"5g- hybrid","f","After Second Year",311,"3D","Point state: Migratory (spring)"
"294","AL-2021-10","2021-03-08 16:59:44",-86.1818008,34.3546486,"5g- hybrid","f","After Second Year",346,"3D","Point state: Migratory (spring)"
"295","AL-2021-10","2021-03-10 04:58:40",-86.1817245,34.3546753,"5g- hybrid","f","After Second Year",321,"3D","Point state: Migratory (spring)"
"296","AL-2021-10","2021-03-11 17:01:52",-86.1814117,34.3546486,"5g- hybrid","f","After Second Year",386,"3D","Point state: Migratory (spring)"
"297","AL-2021-10","2021-03-13 05:00:48",-86.1817245,34.3546257,"5g- hybrid","f","After Second Year",307,"3D","Point state: Migratory (spring)"
"298","AL-2021-10","2021-03-14 16:00:00",-86.1818008,34.3546486,"5g- hybrid","f","After Second Year",317,"3D","Point state: Migratory (spring)"
"299","AL-2021-10","2021-03-17 16:02:08",-86.1829224,34.3546486,"5g- hybrid","f","After Second Year",30,"2D","Point state: Migratory (spring)"
"300","AL-2021-10","2021-03-19 04:01:04",-86.1818237,34.3545723,"5g- hybrid","f","After Second Year",302,"3D","Point state: Migratory (spring)"
"301","AL-2021-10","2021-03-20 16:00:00",-86.1817703,34.354599,"5g- hybrid","f","After Second Year",298,"3D","Point state: Migratory (spring)"
"302","AL-2021-10","2021-03-22 03:58:56",-86.1817703,34.3545723,"5g- hybrid","f","After Second Year",313,"3D","Point state: Migratory (spring)"
"303","AL-2021-10","2021-03-23 16:02:08",-86.1817703,34.3545723,"5g- hybrid","f","After Second Year",299,"3D","Point state: Migratory (spring)"
"304","AL-2021-10","2021-03-25 04:01:04",-86.1812134,34.3514481,"5g- hybrid","f","After Second Year",316,"3D","Point state: Migratory (spring)"
"305","AL-2021-10","2021-03-26 16:00:00",-85.0715485,35.7657738,"5g- hybrid","f","After Second Year",586,"3D","Point state: Migratory (spring)"
"306","AL-2021-10","2021-03-28 03:58:56",-85.0714722,35.7657471,"5g- hybrid","f","After Second Year",571,"3D","Point state: Migratory (spring)"
"307","AL-2021-10","2021-03-29 16:02:08",-85.0700912,35.7655678,"5g- hybrid","f","After Second Year",31,"2D","Point state: Migratory (spring)"
"308","AL-2021-10","2021-03-31 04:01:04",-79.4079132,42.2764931,"5g- hybrid","f","After Second Year",1774,"3D","Point state: Migratory (spring)"
"309","AL-2021-10","2021-04-01 16:00:00",-78.2566528,43.0452614,"5g- hybrid","f","After Second Year",48,"3D","Point state: Stationary"
"310","AL-2021-10","2021-04-03 03:58:56",-78.2582397,43.0444412,"5g- hybrid","f","After Second Year",249,"3D","Point state: Stationary"
"311","AL-2021-10","2021-04-04 16:02:08",-78.2571411,43.0450821,"5g- hybrid","f","After Second Year",182,"3D","Point state: Stationary"
"312","AL-2021-10","2021-04-06 04:01:04",-78.2574463,43.0451584,"5g- hybrid","f","After Second Year",245,"3D","Point state: Stationary"
"313","AL-2021-10","2021-04-07 16:00:00",-78.2573166,43.0452614,"5g- hybrid","f","After Second Year",240,"3D","Point state: Stationary"
"314","AL-2021-10","2021-04-09 03:58:56",-78.2574463,43.0444412,"5g- hybrid","f","After Second Year",261,"3D","Point state: Stationary"
"315","AL-2021-10","2021-04-10 16:02:08",-78.2573929,43.0451851,"5g- hybrid","f","After Second Year",250,"3D","Point state: Stationary"
"316","AL-2021-10","2021-04-12 04:01:04",-78.2538605,43.0186882,"5g- hybrid","f","After Second Year",276,"3D","Point state: Stationary"
"317","AL-2021-10","2021-04-13 16:00:00",-78.2654114,43.0321007,"5g- hybrid","f","After Second Year",288,"3D","Point state: Stationary"
"318","AL-2021-10","2021-04-15 03:58:56",-78.2557602,43.0186119,"5g- hybrid","f","After Second Year",279,"3D","Point state: Stationary"
"319","AL-2021-10","2021-04-18 04:01:04",-78.2618256,43.0310287,"5g- hybrid","f","After Second Year",31,"3D","Point state: Stationary"
"320","AL-2021-10","2021-04-19 16:00:00",-78.2633591,43.0304146,"5g- hybrid","f","After Second Year",283,"3D","Point state: Stationary"
"321","AL-2021-10","2021-04-21 03:58:56",-78.2634354,43.0303879,"5g- hybrid","f","After Second Year",288,"3D","Point state: Stationary"
"322","AL-2021-10","2021-04-24 04:01:04",-78.2630768,43.0307198,"5g- hybrid","f","After Second Year",235,"3D","Point state: Stationary"
"323","AL-2021-10","2021-04-28 16:02:08",-78.2632828,43.0304375,"5g- hybrid","f","After Second Year",266,"3D","Point state: Stationary"
"324","AL-2021-10","2021-04-30 04:01:04",-78.2635651,43.0305672,"5g- hybrid","f","After Second Year",279,"3D","Point state: Stationary"
"325","AL-2021-10","2021-05-01 16:00:00",-78.2634125,43.0304146,"5g- hybrid","f","After Second Year",285,"3D","Point state: Stationary"
